"Student_ID","Term","Section_ID","Instructor_ID","Main_CourseID","Gender","Age","Ethnicity","FirstGen","Military","FosterYouth","DSPS","FinAid","Units_Attempted_Beg_Of_Term","GPA_Beg_Of_Term","TermUnitsAttempted","K12_Student","First_Time_College_Student","Nonresident_Tuition_Exempt","International","Nonresident","WR_Center","Main_Course_SuccessFlag","Main_Course_GradePoints","HS_GPA","Online","N_Center_Visits","Center_Attendance_Hours","N_Conf"
2425,"Year 1 Fall",70,9412,"ENG 1","Female",18,"Asian",0,0,0,0,0,0,0,21,0,1,0,0,0,0,1,4,3.76,0,NA,NA,NA
2429,"Year 1 Fall",105,1612,"ENG 1","Female",18,"Asian",0,0,0,0,1,3,4,15,0,1,0,0,0,0,0,0,3.39,0,NA,NA,NA
2430,"Year 1 Fall",87,3984,"ENG 1","Female",18,"Asian",0,0,0,0,1,0,0,15,0,1,0,0,0,0,1,4,3.64,0,NA,NA,NA
2432,"Year 1 Fall",81,2001,"ENG 1","Female",17,"Mixed Ethnicity",1,0,0,0,1,0,0,10,0,1,0,0,0,0,1,3,3.35,0,NA,NA,NA
2436,"Year 1 Fall",84,2001,"ENG 1","Male",19,"White, Non-Hispanic",1,0,0,0,0,0,0,15,0,1,0,0,0,0,1,3,3.14,0,NA,NA,NA
2438,"Year 1 Fall",85,4776,"ENG 1","Female",18,"Mixed Ethnicity",1,0,0,0,0,5,4,13,0,1,0,0,0,0,0,0,3.47,0,NA,NA,NA
2440,"Year 1 Fall",85,4776,"ENG 1","Male",17,"Mixed Ethnicity",0,0,0,0,1,0,0,12,0,1,0,0,0,0,1,3,3.1,0,NA,NA,NA
2442,"Year 1 Fall",108,8975,"ENG 1","Female",18,"Asian",0,0,0,0,1,0,0,12,0,1,0,0,0,1,1,3,2.7,0,34,25.4286111111111,5
2447,"Year 1 Fall",114,1938,"ENG 1","Female",21,"Mixed Ethnicity",1,0,0,0,1,0,0,12,0,0,0,0,0,0,1,2,0,1,NA,NA,NA
2451,"Year 1 Fall",93,2017,"ENG 1","Male",18,"Hispanic / Latino",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3,0,NA,NA,NA
2454,"Year 1 Fall",105,1612,"ENG 1","Female",18,"Asian",0,0,0,0,1,4,4,17,0,1,0,0,0,1,1,4,3.6,0,2,1.35111111111111,NA
2458,"Year 1 Fall",105,1612,"ENG 1","Female",18,"Mixed Ethnicity",1,0,0,0,1,0,0,18,0,1,0,0,0,0,1,4,3.7,0,NA,NA,NA
2459,"Year 1 Fall",114,1938,"ENG 1","Male",18,"Asian",1,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,3.36,1,NA,NA,NA
2460,"Year 1 Fall",104,1612,"ENG 1","Male",18,"Decline to State",1,0,0,0,0,0,0,13,0,1,0,0,0,0,1,4,3.86,0,NA,NA,NA
2463,"Year 1 Fall",221,9102,"ENG 1","Male",19,"White, Non-Hispanic",0,0,0,0,1,5,3,4,0,0,0,0,1,0,1,2,NA,0,NA,NA,NA
2465,"Year 1 Fall",107,6216,"ENG 1","Male",18,"Asian",1,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,3.31,0,NA,NA,NA
2469,"Year 1 Fall",77,1658,"ENG 1","Male",27,"White, Non-Hispanic",0,1,0,0,1,8,4,11,0,0,0,0,0,1,1,4,3.5,0,47,71.1016666666667,3
2472,"Year 1 Fall",98,1980,"ENG 1","Female",18,"Asian",0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,3,3.4,0,NA,NA,NA
2473,"Year 1 Fall",96,1900,"ENG 1","Female",18,"Asian",0,0,0,0,1,0,0,14,0,1,0,0,0,0,1,4,3.1,0,NA,NA,NA
2474,"Year 1 Fall",70,9412,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,0,0,0,13,0,1,1,0,0,0,1,3,3.75,0,NA,NA,NA
2475,"Year 1 Fall",114,1938,"ENG 1","Male",18,"White, Non-Hispanic",1,0,0,0,0,8,2.625,12,0,1,0,0,0,0,1,4,3.08,1,NA,NA,NA
2478,"Year 1 Fall",82,1658,"ENG 1","Male",17,"White, Non-Hispanic",0,0,0,0,1,0,0,17,0,1,0,0,0,0,1,3,2.74,0,NA,NA,NA
2479,"Year 1 Fall",91,5224,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,1,2.8,0,NA,NA,NA
2480,"Year 1 Fall",78,8975,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,1,5,4,16,0,1,0,0,0,0,1,4,3.4,0,NA,NA,NA
2483,"Year 1 Fall",80,9935,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,1,1,11,4,7,0,1,0,0,0,1,1,2,3.55,0,22,15.4583333333333,3
2484,"Year 1 Fall",79,9014,"ENG 1","Male",18,"Asian",0,0,0,0,1,0,0,15,0,1,0,0,0,0,1,4,3.65,0,NA,NA,NA
2486,"Year 1 Fall",70,9412,"ENG 1","Male",18,"White, Non-Hispanic",1,0,0,0,0,0,0,14,0,1,0,0,0,0,1,4,3.54,0,NA,NA,NA
2492,"Year 1 Fall",110,3598,"ENG 1","Male",19,"Mixed Ethnicity",0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,3,3.3,0,NA,NA,NA
2493,"Year 1 Fall",106,2017,"ENG 1","Female",18,"Asian",0,0,0,0,0,0,0,17,0,1,0,0,0,0,1,4,3,0,NA,NA,NA
2495,"Year 1 Fall",102,1672,"ENG 1","Male",18,"Asian",0,0,0,0,1,0,0,15,0,1,0,0,0,0,1,3,3.3,0,NA,NA,NA
2497,"Year 1 Fall",85,4776,"ENG 1","Male",18,"White, Non-Hispanic",1,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,3.37,0,NA,NA,NA
2501,"Year 1 Fall",79,9014,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,4,3.26,0,NA,NA,NA
2510,"Year 1 Fall",106,2017,"ENG 1","Female",18,"Mixed Ethnicity",1,0,0,0,0,0,0,7,0,1,0,0,0,0,1,4,3.59,0,NA,NA,NA
2511,"Year 1 Fall",82,1658,"ENG 1","Female",18,"Hispanic / Latino",0,0,0,0,1,3,2,13,0,1,0,0,0,0,1,3,3.53,0,NA,NA,NA
2514,"Year 1 Fall",102,1672,"ENG 1","Female",17,"Mixed Ethnicity",0,0,0,0,1,0,0,14,0,1,0,0,0,0,1,3,3.8,0,NA,NA,NA
2515,"Year 1 Fall",92,1597,"ENG 1","Male",18,"Asian",1,0,0,0,1,0,0,13,0,1,0,0,0,0,1,4,3.21,0,NA,NA,NA
2519,"Year 1 Fall",97,1833,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,4,3.77,0,NA,NA,NA
2520,"Year 1 Fall",92,1597,"ENG 1","Male",16,"White, Non-Hispanic",1,0,0,1,1,0,0,10,0,1,0,0,0,0,1,4,2.9,0,NA,NA,NA
2522,"Year 1 Fall",75,1515,"ENG 1","Male",18,"Hispanic / Latino",0,0,0,0,0,0,0,12,0,1,1,0,0,0,0,0,3,0,NA,NA,NA
2523,"Year 1 Fall",110,3598,"ENG 1","Female",18,"Hispanic / Latino",0,0,0,0,1,0,0,10,0,1,0,0,0,0,1,3,2.9,0,NA,NA,NA
2524,"Year 1 Fall",75,1515,"ENG 1","Male",18,"Hispanic / Latino",1,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,2.3,0,NA,NA,NA
2528,"Year 1 Fall",105,1612,"ENG 1","Female",17,"White, Non-Hispanic",0,0,0,0,1,0,0,11,0,1,0,0,0,1,0,0,3.1,0,17,23.5719444444444,NA
2530,"Year 1 Fall",104,1612,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,1,1,0,0,16,0,1,0,0,0,1,1,3,3.1,0,16,24.1202777777778,2
2532,"Year 1 Fall",96,1900,"ENG 1","Male",18,"Asian",0,0,0,0,0,5,4,14,0,1,0,0,0,0,1,4,3.6,0,NA,NA,NA
2535,"Year 1 Fall",78,8975,"ENG 1","Male",22,"Mixed Ethnicity",0,1,0,0,1,6,4,9.5,0,1,0,0,0,1,0,0,3.1,0,1,0.0577777777777778,NA
2537,"Year 1 Fall",88,8483,"ENG 1","Female",18,"Asian",0,1,0,0,1,0,0,12,0,1,0,0,0,0,1,3,3.32,0,NA,NA,NA
2538,"Year 1 Fall",73,9589,"ENG 1","Male",17,"Mixed Ethnicity",1,0,0,0,1,0,0,18,0,1,0,0,0,0,1,4,3.72,0,NA,NA,NA
2541,"Year 1 Fall",97,1833,"ENG 1","Female",19,"White, Non-Hispanic",1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,2.83,0,NA,NA,NA
2544,"Year 1 Fall",77,1658,"ENG 1","Female",17,"Asian",1,0,0,0,1,0,0,17,0,1,0,0,0,0,1,4,3.69,0,NA,NA,NA
2547,"Year 1 Fall",72,2038,"ENG 1","Male",17,"White, Non-Hispanic",0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,2.84,0,NA,NA,NA
2549,"Year 1 Fall",110,3598,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,1,0,0,10,0,1,0,0,0,0,1,4,3.28,0,NA,NA,NA
2551,"Year 1 Fall",79,9014,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,1,0,0,10,0,1,0,0,0,0,1,4,3.45,0,NA,NA,NA
2555,"Year 1 Fall",82,1658,"ENG 1","Female",18,"Asian",0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,3,3.45,0,NA,NA,NA
2556,"Year 1 Fall",93,2017,"ENG 1","Female",18,"Asian",0,0,0,0,0,0,0,16,0,1,0,0,0,0,1,4,3.29,0,NA,NA,NA
2558,"Year 1 Fall",104,1612,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,1,0,0,10,0,1,0,0,0,0,1,4,3.8,0,NA,NA,NA
2561,"Year 1 Fall",111,8605,"ENG 1","Male",18,"Asian",0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,3.1,1,NA,NA,NA
2566,"Year 1 Fall",98,1980,"ENG 1","Female",18,"Asian",0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,2,3.21,0,NA,NA,NA
2567,"Year 1 Fall",85,4776,"ENG 1","Male",17,"Asian",0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2,3.51,0,NA,NA,NA
2569,"Year 1 Fall",110,3598,"ENG 1","Female",17,"Asian",1,0,0,0,0,0,0,15,0,1,0,0,0,0,1,3,3.2,0,NA,NA,NA
2570,"Year 1 Fall",89,1515,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,3,0,NA,NA,NA
2571,"Year 1 Fall",85,4776,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,0,0,0,11.5,0,1,0,0,0,0,1,2,3,0,NA,NA,NA
2572,"Year 1 Fall",107,6216,"ENG 1","Decline",17,"Asian",0,0,0,0,0,8,3.625,16,0,0,0,0,0,0,1,3,3.34,0,NA,NA,NA
2576,"Year 1 Fall",92,1597,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,4,2.92,0,NA,NA,NA
2581,"Year 1 Fall",98,1980,"ENG 1","Female",18,"Mixed Ethnicity",1,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,3,0,NA,NA,NA
2582,"Year 1 Fall",115,1938,"ENG 1","Female",20,"Decline to State",0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2.17,1,NA,NA,NA
2583,"Year 1 Fall",105,1612,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,17,0,1,0,0,0,0,1,3,3.44,0,NA,NA,NA
2586,"Year 1 Fall",90,2321,"ENG 1","Female",19,"Mixed Ethnicity",0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,3,3.62,0,NA,NA,NA
2587,"Year 1 Fall",79,9014,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,3.3,0,NA,NA,NA
2589,"Year 1 Fall",73,9589,"ENG 1","Female",17,"Mixed Ethnicity",1,0,0,0,1,0,0,18,0,1,0,0,0,0,1,3,4,0,NA,NA,NA
2590,"Year 1 Fall",84,2001,"ENG 1","Female",16,"White, Non-Hispanic",1,0,0,0,1,0,0,15,0,1,0,0,0,0,1,3,2.6,0,NA,NA,NA
2598,"Year 1 Fall",93,2017,"ENG 1","Female",18,"Decline to State",1,0,0,0,1,0,0,14,0,1,0,0,0,0,1,4,3.66,0,NA,NA,NA
2602,"Year 1 Fall",221,9102,"ENG 1","Female",18,"Mixed Ethnicity",1,0,0,0,0,0,0,16.5,0,1,0,1,0,1,1,4,NA,0,50,37.6288888888889,NA
2612,"Year 1 Fall",114,1938,"ENG 1","Female",18,"Asian",1,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,3.5,1,NA,NA,NA
2627,"Year 1 Fall",92,1597,"ENG 1","Male",17,"White, Non-Hispanic",0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,4,3.3,0,NA,NA,NA
2628,"Year 1 Fall",90,2321,"ENG 1","Female",17,"Asian",0,0,0,0,0,0,0,12.5,0,0,0,1,0,0,1,3,NA,0,NA,NA,NA
2634,"Year 1 Fall",105,1612,"ENG 1","Female",18,"Mixed Ethnicity",0,0,0,0,1,1.5,4,10,0,0,0,0,0,0,1,3,3.3,0,NA,NA,NA
2638,"Year 1 Fall",92,1597,"ENG 1","Male",17,"Mixed Ethnicity",0,0,0,0,0,5,0,10,0,1,0,0,0,0,1,4,3.13,0,NA,NA,NA
2639,"Year 1 Fall",110,3598,"ENG 1","Male",19,"Decline to State",0,0,0,0,0,0,0,14,0,1,0,0,0,0,1,4,3.8,0,NA,NA,NA
2648,"Year 1 Fall",90,2321,"ENG 1","Female",41,"White, Non-Hispanic",0,0,0,0,0,0,0,14.5,0,0,0,1,0,0,1,3,NA,0,NA,NA,NA
2650,"Year 1 Fall",90,2321,"ENG 1","Female",16,"Mixed Ethnicity",0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,3,3,0,NA,NA,NA
2652,"Year 1 Fall",96,1900,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,0,0,0,0,13,0,1,1,0,0,0,1,4,3.1,0,NA,NA,NA
2656,"Year 1 Fall",94,1649,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,1,0,0,10,0,1,0,0,0,0,1,3,3.67,0,NA,NA,NA
2657,"Year 1 Fall",107,6216,"ENG 1","Male",18,"Mixed Ethnicity",0,0,0,0,1,0,0,9,0,1,1,0,0,0,1,2,2.29,0,NA,NA,NA
2662,"Year 1 Fall",114,1938,"ENG 1","Male",26,"Hispanic / Latino",1,0,0,0,1,3,4,15,0,0,0,0,0,0,0,0,2.5,1,NA,NA,NA
2665,"Year 1 Fall",93,2017,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,4,3,0,NA,NA,NA
2668,"Year 1 Fall",93,2017,"ENG 1","Male",19,"Mixed Ethnicity",0,0,0,0,1,7,3.14285714285714,16,0,0,0,0,0,0,1,2,3,0,NA,NA,NA
2671,"Year 1 Fall",90,2321,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,6,4,11,0,1,0,0,0,0,1,4,3.28,0,NA,NA,NA
2679,"Year 1 Fall",70,9412,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,4,3.3,0,NA,NA,NA
2680,"Year 1 Fall",96,1900,"ENG 1","Male",17,"Decline to State",0,0,0,0,1,0,0,17,0,1,0,0,0,0,1,4,3.94,0,NA,NA,NA
2682,"Year 1 Fall",110,3598,"ENG 1","Male",17,"Asian",1,0,0,0,1,0,0,12,0,1,0,0,0,0,1,4,3.89,0,NA,NA,NA
2683,"Year 1 Fall",100,910,"ENG 1","Female",17,"Asian",0,0,0,0,0,0,0,14,0,1,0,0,0,0,1,4,3.9,0,NA,NA,NA
2692,"Year 1 Fall",104,1612,"ENG 1","Male",18,"Asian",0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,4,3.54,0,NA,NA,NA
2693,"Year 1 Fall",106,2017,"ENG 1","Male",18,"Hispanic / Latino",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.5,0,NA,NA,NA
2695,"Year 1 Fall",85,4776,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,16,0,1,0,0,0,0,1,3,3.6,0,NA,NA,NA
2698,"Year 1 Fall",97,1833,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,3,3.5,0,NA,NA,NA
2699,"Year 1 Fall",165,1953,"ENG 1","Female",18,"Hispanic / Latino",1,0,0,0,1,0,0,12,0,1,0,0,0,0,1,4,2.7,0,NA,NA,NA
2709,"Year 1 Fall",88,8483,"ENG 1","Male",19,"White, Non-Hispanic",0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,2.19,0,NA,NA,NA
2713,"Year 1 Fall",106,2017,"ENG 1","Female",18,"Hispanic / Latino",0,0,0,0,1,0,0,10.5,0,1,0,0,0,0,1,3,3.2,0,NA,NA,NA
2714,"Year 1 Fall",107,6216,"ENG 1","Female",17,"Decline to State",0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,1,3,0,NA,NA,NA
2718,"Year 1 Fall",110,3598,"ENG 1","Male",17,"White, Non-Hispanic",0,0,0,0,0,0,0,12,0,1,0,0,0,1,1,3,3,0,24,24.0072222222222,4
2721,"Year 1 Fall",78,8975,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,4,3.15,0,NA,NA,NA
2729,"Year 1 Fall",106,2017,"ENG 1","Male",18,"Asian",0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,4,3.6,0,NA,NA,NA
2741,"Year 1 Fall",106,2017,"ENG 1","Decline",19,"Hispanic / Latino",0,0,0,1,1,0,0,12.5,0,1,0,0,0,0,1,4,4,0,NA,NA,NA
2747,"Year 1 Fall",94,1649,"ENG 1","Male",18,"Asian",0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,3,3.48,0,NA,NA,NA
2750,"Year 1 Fall",166,2321,"ENG 1","Female",17,"Mixed Ethnicity",0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,4,NA,0,NA,NA,NA
2753,"Year 1 Fall",115,1938,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,1,0,0,13,0,1,0,0,0,0,1,4,3.95,1,NA,NA,NA
2754,"Year 1 Fall",106,2017,"ENG 1","Female",18,"Asian",0,0,0,0,0,0,0,16,0,1,0,0,0,0,1,4,NA,0,NA,NA,NA
2755,"Year 1 Fall",81,2001,"ENG 1","Female",18,"Mixed Ethnicity",1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,3.68,0,NA,NA,NA
2758,"Year 1 Fall",78,8975,"ENG 1","Female",43,"White, Non-Hispanic",0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,NA,0,NA,NA,NA
2759,"Year 1 Fall",105,1612,"ENG 1","Female",19,"White, Non-Hispanic",1,0,0,0,1,8,1.25,18,0,0,0,0,0,0,0,0,3,0,NA,NA,NA
2761,"Year 1 Fall",97,1833,"ENG 1","Male",18,"Mixed Ethnicity",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4,0,NA,NA,NA
2764,"Year 1 Fall",77,1658,"ENG 1","Male",18,"Asian",0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA
2769,"Year 1 Fall",102,1672,"ENG 1","Female",22,"Asian",1,1,0,1,1,0,0,18,0,0,0,0,0,0,1,4,3.4,0,NA,NA,NA
2772,"Year 1 Fall",90,2321,"ENG 1","Female",18,"Asian",1,0,0,0,1,0,0,8,0,1,0,0,0,0,1,3,3.3,0,NA,NA,NA
2776,"Year 1 Fall",109,8483,"ENG 1","Female",18,"Mixed Ethnicity",0,0,0,0,0,3,3,21,0,0,0,0,1,1,1,3,3.7,0,22,24.2283333333333,4
2777,"Year 1 Fall",82,1658,"ENG 1","Female",18,"Asian",0,0,0,0,1,0,0,16,0,1,0,0,0,0,1,3,2.78,0,NA,NA,NA
2784,"Year 1 Fall",97,1833,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,3,4,0,NA,NA,NA
2787,"Year 1 Fall",82,1658,"ENG 1","Male",18,"Asian",0,0,0,0,1,3,4,16,0,1,0,0,0,0,1,4,3.71,0,NA,NA,NA
2788,"Year 1 Fall",100,910,"ENG 1","Male",19,"Mixed Ethnicity",0,0,0,0,1,0,0,12,0,0,0,0,0,0,1,2,3.33,0,NA,NA,NA
2797,"Year 1 Fall",75,1515,"ENG 1","Male",28,"White, Non-Hispanic",0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2800,"Year 1 Fall",108,8975,"ENG 1","Male",19,"Hispanic / Latino",1,0,0,0,1,1,4,9,0,0,0,0,0,1,0,0,3,0,1,0.0883333333333333,NA
2802,"Year 1 Fall",100,910,"ENG 1","Male",26,"White, Non-Hispanic",0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,4,NA,0,NA,NA,NA
2806,"Year 1 Fall",100,910,"ENG 1","Male",17,"African American",1,0,0,0,1,0,0,14,0,1,0,0,0,0,1,3,3.13,0,NA,NA,NA
2807,"Year 1 Fall",115,1938,"ENG 1","Female",18,"White, Non-Hispanic",1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,1,3.2,1,NA,NA,NA
2809,"Year 1 Fall",106,2017,"ENG 1","Male",26,"Asian",0,0,0,0,1,0,0,14,0,0,0,0,0,0,1,4,NA,0,NA,NA,NA
2811,"Year 1 Fall",108,8975,"ENG 1","Male",18,"Mixed Ethnicity",1,0,0,0,1,0,0,9,0,1,0,0,0,1,1,3,3.33,0,44,24.4402777777778,5
2818,"Year 1 Fall",102,1672,"ENG 1","Female",18,"Hispanic / Latino",0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,4,3.5,0,NA,NA,NA
2821,"Year 1 Fall",221,9102,"ENG 1","Female",18,"Hispanic / Latino",1,0,0,0,1,0,0,10,0,1,0,0,0,1,1,2,3.2,0,28,38.475,NA
2822,"Year 1 Fall",105,1612,"ENG 1","Male",19,"Asian",1,0,0,0,1,0,0,7,0,0,0,0,0,0,1,4,3.03,0,NA,NA,NA
2831,"Year 1 Fall",109,8483,"ENG 1","Female",18,"Hispanic / Latino",1,0,0,0,1,0,0,9,0,1,1,0,0,1,1,3,2.7,0,45,23.2538888888889,5
2843,"Year 1 Fall",110,3598,"ENG 1","Male",18,"Asian",0,0,0,0,0,0,0,5.5,0,1,0,1,0,0,0,0,3.2,0,NA,NA,NA
2852,"Year 1 Fall",107,6216,"ENG 1","Male",17,"Asian",0,0,0,0,0,0,0,13,0,1,1,0,0,0,1,2,2.9,0,NA,NA,NA
2858,"Year 1 Fall",93,2017,"ENG 1","Female",18,"Asian",1,0,0,0,1,0,0,13,0,1,0,0,0,0,1,4,3.27,0,NA,NA,NA
2867,"Year 1 Fall",221,9102,"ENG 1","Male",18,"Asian",0,0,0,0,0,0,0,14,0,1,0,0,0,0,1,4,3.71,0,NA,NA,NA
2870,"Year 1 Fall",106,2017,"ENG 1","Male",17,"Asian",1,0,0,0,0,0,0,15,0,1,0,0,0,0,1,4,3,0,NA,NA,NA
2886,"Year 1 Fall",97,1833,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,4,3.5,0,NA,NA,NA
2891,"Year 1 Fall",88,8483,"ENG 1","Female",18,"Asian",1,0,0,0,0,0,0,14,0,1,0,0,0,0,1,3,3.2,0,NA,NA,NA
2899,"Year 1 Fall",88,8483,"ENG 1","Female",18,"Asian",1,0,0,0,1,0,0,15,0,1,0,0,0,0,1,3,3.54,0,NA,NA,NA
2900,"Year 1 Fall",105,1612,"ENG 1","Male",18,"Mixed Ethnicity",1,0,0,0,1,0,0,16,0,1,0,0,0,0,1,3,2.91,0,NA,NA,NA
2901,"Year 1 Fall",221,9102,"ENG 1","Male",20,"Mixed Ethnicity",0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,NA,NA,NA
2902,"Year 1 Fall",106,2017,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,4,3.9,0,NA,NA,NA
2905,"Year 1 Fall",77,1658,"ENG 1","Male",19,"White, Non-Hispanic",0,0,0,1,0,0,0,12,0,0,0,0,0,0,1,3,3.46,0,NA,NA,NA
2915,"Year 1 Fall",70,9412,"ENG 1","Female",34,"Mixed Ethnicity",1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,3,NA,0,NA,NA,NA
2921,"Year 1 Fall",221,9102,"ENG 1","Male",20,"White, Non-Hispanic",1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,NA,NA,NA
2922,"Year 1 Fall",93,2017,"ENG 1","Female",18,"White, Non-Hispanic",0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,4,3.06,0,NA,NA,NA
2930,"Year 1 Fall",100,910,"ENG 1","Male",23,"Mixed Ethnicity",0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,3,0,NA,NA,NA
2953,"Year 1 Fall",97,1833,"ENG 1","Male",15,"Mixed Ethnicity",0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,3,3.439,0,NA,NA,NA
2978,"Year 1 Fall",100,910,"ENG 1","Male",17,"White, Non-Hispanic",0,0,0,0,1,0,0,15,0,1,0,0,0,1,1,3,3.2,0,27,26.1072222222222,2
2992,"Year 1 Fall",221,9102,"ENG 1","Male",19,"White, Non-Hispanic",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,NA,NA,NA
3010,"Year 1 Fall",221,9102,"ENG 1","Female",19,"Asian",0,0,0,0,1,0,0,5.5,0,0,0,0,0,0,0,0,2,0,NA,NA,NA
3060,"Year 1 Fall",107,6216,"ENG 1","Male",18,"White, Non-Hispanic",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.2,0,NA,NA,NA
8,"Year 2 Spring",204,8975,"ENG 1","Male",21,"Hispanic / Latino",1,0,0,0,1,36,2.11111111111111,16,0,0,0,0,0,1,1,2,3.1,0,19,17.2408333333333,4
15,"Year 2 Spring",202,9569,"ENG 1","Female",36,"Mixed Ethnicity",1,0,0,1,1,59,2.23728813559322,13,0,0,0,0,0,0,1,2,3.5,1,NA,NA,NA
16,"Year 2 Spring",196,910,"ENG 1","Male",53,"Asian",0,0,0,0,0,5.5,2.18181818181818,7,0,0,0,0,0,1,1,3,NA,0,41,24.7727777777778,12
22,"Year 2 Spring",179,8605,"ENG 1","Male",19,"Mixed Ethnicity",0,0,0,1,1,21,2.66666666666667,3,0,0,0,0,0,1,0,1,2.346,0,9,11.7369444444444,NA
24,"Year 2 Spring",179,8605,"ENG 1","Male",24,"White, Non-Hispanic",1,0,0,0,1,67.5,2.59259259259259,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
32,"Year 2 Spring",169,9589,"ENG 1","Male",23,"White, Non-Hispanic",1,0,0,0,0,55,3.67272727272727,7,0,0,0,0,0,0,1,4,2.995,0,NA,NA,NA
34,"Year 2 Spring",192,1658,"ENG 1","Male",24,"Decline to State",1,0,1,0,1,33,2.09090909090909,10,0,0,0,0,0,0,1,4,3,0,NA,NA,NA
