,Student_ID,Term,Section_ID,Instructor_ID,Main_CourseID,Age,FirstGen,Military,FosterYouth,DSPS,FinAid,Units_Attempted_Beg_Of_Term,GPA_Beg_Of_Term,TermUnitsAttempted,K12_Student,First_Time_College_Student,Nonresident_Tuition_Exempt,International,Nonresident,WR_Center,Main_Course_SuccessFlag,Main_Course_GradePoints,HS_GPA,Online,N_Center_Visits,Center_Attendance_Hours,N_Conf,WR_Center_FailFlag,HS_GPA_Flag,CC_GPA_Flag,Gender_Female,Gender_Male,Ethnicity_Asian,Ethnicity_Hispanic / Latino,Ethnicity_Mixed Ethnicity,"Ethnicity_White, Non-Hispanic"
1419,1170,Year 2 Spring,170,1515,ENG 1,18,0,0,0,0,1,30.0,2.3,0.0,0,0,0,0,0,0,0,0,3.1,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1420,1172,Year 2 Spring,210,1210,ENG 1,34,1,0,0,0,1,23.0,3.60869565217391,11.0,0,0,0,0,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
1421,1178,Year 2 Spring,184,2321,ENG 1,18,1,0,0,0,1,9.0,2.66666666666667,7.0,0,0,0,0,0,0,1,2,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1422,1185,Year 2 Spring,185,1515,ENG 1,20,1,0,0,0,0,15.0,2.33333333333333,4.0,0,0,0,0,0,1,0,0,3.5,0,21.0,17.8386111111111,0.0,0.0,1,1,1,0,0,0,1,0
1424,1192,Year 2 Spring,181,2321,ENG 1,18,0,0,0,0,0,14.0,4.0,17.0,0,0,1,0,0,0,1,4,3.1,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1425,1194,Year 2 Spring,189,1649,ENG 1,18,0,0,0,0,0,14.0,2.64285714285714,10.0,0,0,0,0,0,0,1,3,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1426,1199,Year 2 Spring,196,910,ENG 1,22,1,0,0,0,1,3.0,4.0,4.0,0,0,0,0,1,1,1,2,4.0,0,2.0,4.80833333333333,2.0,1.0,1,1,1,0,0,0,0,1
1427,1207,Year 2 Spring,193,1900,ENG 1,21,0,0,0,0,0,40.5,3.1358024691358,12.0,0,0,0,1,0,0,1,2,2.86,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1428,1211,Year 2 Spring,183,8483,ENG 1,23,0,0,0,0,0,48.5,4.0,13.0,0,0,0,1,0,0,1,3,2.83,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1429,1214,Year 2 Spring,184,2321,ENG 1,18,0,0,0,0,1,38.0,2.94736842105263,12.0,0,0,0,0,0,0,1,3,2.8,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1430,1216,Year 2 Spring,202,9569,ENG 1,19,0,0,0,1,1,29.0,2.55172413793103,10.0,0,0,0,0,0,0,1,2,3.5,1,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1431,1217,Year 2 Spring,195,1658,ENG 1,18,0,0,0,0,0,16.0,3.1875,4.0,0,0,0,0,0,0,1,3,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1432,1218,Year 2 Spring,176,2156,ENG 1,22,1,0,0,0,0,18.5,3.08108108108108,5.5,0,0,0,1,0,0,1,2,3.7,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1433,1227,Year 2 Spring,182,1515,ENG 1,20,1,0,0,0,0,41.5,3.06024096385542,11.0,0,0,0,1,0,0,1,2,3.33,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1434,1233,Year 2 Spring,207,2351,ENG 1,19,1,0,0,0,1,38.0,3.05263157894737,13.5,0,0,0,0,0,0,1,3,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
1435,1239,Year 2 Spring,184,2321,ENG 1,19,1,0,0,0,1,27.0,2.81481481481481,10.0,0,0,0,0,0,0,1,3,3.4,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
1436,1252,Year 2 Spring,185,1515,ENG 1,20,0,0,0,1,1,62.0,2.46774193548387,17.0,0,0,0,0,0,1,0,0,2.5,0,19.0,12.6433333333333,1.0,1.0,1,1,1,0,0,1,0,0
1437,1256,Year 2 Spring,200,4550,ENG 1,16,0,0,0,0,0,0.0,,15.0,0,1,0,0,0,0,1,2,3.9,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0
1438,1260,Year 2 Spring,189,1649,ENG 1,21,1,0,0,0,1,38.0,2.34210526315789,0.0,0,0,0,0,0,1,0,0,2.9,0,14.0,9.6286111111111,0.0,1.0,1,1,1,0,0,1,0,0
1439,1266,Year 2 Spring,185,1515,ENG 1,22,0,0,0,0,1,3.0,3.0,3.0,0,0,1,0,0,0,0,1,3.5,0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
1440,1273,Year 2 Spring,173,9102,ENG 1,18,1,0,0,0,1,6.0,4.0,18.0,0,0,0,0,0,0,1,4,4.0,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1441,1285,Year 2 Spring,185,1515,ENG 1,19,1,0,0,0,0,27.0,2.48148148148148,14.0,0,0,0,0,0,0,1,2,2.9,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1443,1294,Year 2 Spring,201,4776,ENG 1,50,1,0,0,0,0,23.5,3.48936170212766,13.5,0,0,0,0,0,0,1,3,3.62,1,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
1444,1297,Year 2 Spring,222,1660,ENG 1,19,0,0,0,0,1,11.0,2.54545454545455,12.0,0,0,0,0,0,0,0,0,2.8,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1445,1302,Year 2 Spring,187,3984,ENG 1,31,0,0,0,0,1,29.5,4.0,12.0,0,0,0,0,0,1,1,4,3.2,0,24.0,25.2736111111111,10.0,0.0,1,1,1,0,0,0,0,1
1446,1303,Year 2 Spring,186,4550,ENG 1,17,0,0,0,0,0,22.0,0.954545454545455,10.0,0,0,0,0,0,0,1,2,3.5,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
1447,1308,Year 2 Spring,211,1953,ENG 1,21,0,0,0,1,0,32.0,2.78125,10.0,0,0,0,0,0,0,1,4,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1448,1310,Year 2 Spring,201,4776,ENG 1,21,0,0,0,1,1,32.0,1.65625,15.0,0,0,0,0,0,0,1,2,2.5,1,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
1449,1314,Year 2 Spring,186,4550,ENG 1,32,1,0,0,0,0,25.0,3.16,4.0,0,0,0,0,0,0,1,2,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
1450,1316,Year 2 Spring,179,8605,ENG 1,35,0,0,0,0,0,16.0,3.6875,4.0,0,0,0,0,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
1452,1318,Year 2 Spring,177,2292,ENG 1,17,1,0,0,0,0,26.0,3.65384615384615,11.0,1,0,0,0,0,0,1,4,3.71,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1453,1320,Year 2 Spring,187,3984,ENG 1,38,1,0,0,0,1,28.0,4.0,12.0,0,0,0,0,0,1,1,4,3.5,0,19.0,26.2252777777778,31.0,0.0,1,1,1,0,1,0,0,0
1454,1323,Year 2 Spring,186,4550,ENG 1,20,0,0,0,0,0,1.0,0.0,7.0,0,0,0,0,1,0,1,2,3.4,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1455,1324,Year 2 Spring,222,1660,ENG 1,20,0,0,0,0,0,37.0,3.18918918918919,18.0,0,0,0,0,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
1456,1328,Year 2 Spring,203,1938,ENG 1,20,0,0,0,1,0,4.5,3.0,10.0,0,0,0,0,0,0,1,4,3.4,1,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1457,1329,Year 2 Spring,191,5224,ENG 1,21,0,0,0,1,1,18.0,3.55555555555556,11.0,0,0,0,0,0,1,0,0,,0,10.0,6.02638888888889,0.0,1.0,0,1,0,1,1,0,0,0
1458,1336,Year 2 Spring,174,9014,ENG 1,19,1,0,0,0,0,41.0,3.09756097560976,13.0,0,0,0,0,0,0,1,4,3.2,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
1459,1344,Year 2 Spring,189,1649,ENG 1,17,0,0,0,0,0,43.5,3.58620689655172,22.0,0,0,0,0,0,0,1,4,4.0,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1460,1345,Year 2 Spring,195,1658,ENG 1,19,0,0,0,1,0,4.5,4.0,13.0,0,0,0,0,0,0,1,3,2.62,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1461,1347,Year 2 Spring,172,5224,ENG 1,19,0,0,0,0,0,27.5,3.70909090909091,15.0,0,0,0,1,0,1,1,3,,0,38.0,24.7494444444444,2.0,0.0,0,1,0,1,1,0,0,0
1462,1350,Year 2 Spring,180,9412,ENG 1,18,0,0,0,0,1,16.0,3.375,12.0,0,0,0,0,0,1,1,4,3.62,0,14.0,25.4472222222222,3.0,0.0,1,1,0,1,0,0,0,1
1463,1354,Year 2 Spring,207,2351,ENG 1,18,1,0,0,0,1,13.0,3.23076923076923,15.0,0,0,0,0,0,0,1,3,3.09,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1464,1360,Year 2 Spring,209,1953,ENG 1,19,0,0,0,0,0,37.0,4.0,15.0,0,0,0,0,0,1,1,4,3.65,0,15.0,24.1191666666667,1.0,1.0,1,1,0,1,0,0,0,1
1465,1364,Year 2 Spring,189,1649,ENG 1,20,0,0,0,0,1,17.0,1.47058823529412,7.0,0,0,0,0,0,0,1,2,2.3,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1466,1367,Year 2 Spring,193,1900,ENG 1,21,1,0,0,0,0,36.5,3.47945205479452,10.0,0,0,0,1,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
1468,1370,Year 2 Spring,196,910,ENG 1,25,1,1,0,0,1,28.0,2.5,13.0,0,0,0,0,0,0,1,4,2.47,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1469,1384,Year 2 Spring,178,2034,ENG 1,29,1,1,0,0,1,17.0,3.23529411764706,15.0,0,0,0,0,0,0,1,3,3.6,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
1470,1386,Year 2 Spring,209,1953,ENG 1,19,0,0,0,0,0,20.0,2.85,7.0,0,0,0,0,0,0,1,3,3.33,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1473,1391,Year 2 Spring,187,3984,ENG 1,23,1,0,0,0,1,21.0,4.0,11.0,0,0,0,0,0,1,1,4,3.072,0,36.0,24.8633333333333,8.0,0.0,1,1,1,0,0,1,0,0
1474,1392,Year 2 Spring,210,1210,ENG 1,19,0,0,0,0,0,16.0,4.0,15.0,0,0,0,0,0,0,1,4,3.3,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1476,1397,Year 2 Spring,207,2351,ENG 1,19,1,0,0,0,1,16.0,3.25,12.0,0,0,1,0,0,0,1,4,3.4,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
1477,1399,Year 2 Spring,171,9589,ENG 1,19,0,0,0,0,1,22.0,2.95454545454545,4.0,0,0,0,0,0,0,1,2,3.4,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1478,1402,Year 2 Spring,203,1938,ENG 1,18,0,0,0,0,1,12.0,2.58333333333333,7.5,0,0,0,0,0,1,1,4,2.77,1,24.0,24.1688888888889,1.0,1.0,1,1,1,0,0,0,1,0
1479,1403,Year 2 Spring,185,1515,ENG 1,40,1,0,0,0,1,27.0,3.22222222222222,7.0,0,0,0,0,0,1,1,2,3.5,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
1480,1405,Year 2 Spring,222,1660,ENG 1,18,1,0,0,0,1,12.5,3.52,7.0,0,0,0,0,0,1,1,3,3.08,0,38.0,28.1680555555556,4.0,0.0,1,1,1,0,0,0,0,1
1481,1408,Year 2 Spring,182,1515,ENG 1,21,0,0,0,0,1,38.5,3.45454545454545,18.0,0,0,0,0,0,0,1,3,2.3,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
1482,1413,Year 2 Spring,201,4776,ENG 1,18,0,0,0,0,0,29.5,3.83050847457627,17.0,0,0,0,1,0,0,1,4,,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
1483,1415,Year 2 Spring,171,9589,ENG 1,19,1,0,0,0,1,30.0,2.0,4.0,0,0,0,0,0,0,1,3,3.2,0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
1484,1416,Year 2 Spring,194,910,ENG 1,18,1,0,0,0,0,10.0,1.0,9.0,0,0,0,0,0,0,0,0,2.21,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
1485,1417,Year 2 Spring,193,1900,ENG 1,19,0,0,0,0,0,38.5,4.0,15.0,0,0,0,0,0,1,1,4,3.8,0,18.0,23.9844444444444,3.0,0.0,1,1,1,0,1,0,0,0
1486,1420,Year 2 Spring,178,2034,ENG 1,19,1,0,0,0,1,0.0,,7.0,0,0,0,0,0,0,0,0,3.0,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0
1487,1424,Year 2 Spring,185,1515,ENG 1,21,0,0,0,1,1,17.0,3.76470588235294,14.0,0,0,0,0,0,1,1,3,,0,38.0,37.4308333333333,6.0,0.0,0,1,1,0,0,0,0,1
1489,1427,Year 2 Spring,179,8605,ENG 1,20,1,0,0,0,1,17.5,3.2,16.0,0,0,0,0,0,1,1,3,3.9,0,31.0,29.5594444444444,0.0,0.0,1,1,1,0,0,0,1,0
1490,1432,Year 2 Spring,190,1900,ENG 1,19,1,0,0,0,0,12.5,2.6,10.0,0,0,0,0,0,0,1,2,2.9,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1491,1433,Year 2 Spring,175,9935,ENG 1,18,0,0,0,0,1,14.5,3.10344827586207,15.0,0,0,0,0,0,0,1,3,2.7,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1492,1443,Year 2 Spring,187,3984,ENG 1,20,0,0,0,0,0,35.5,3.52112676056338,11.0,0,0,0,1,0,0,1,2,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
1493,1447,Year 2 Spring,197,1833,ENG 1,25,0,1,0,0,1,32.0,2.9375,13.0,0,0,0,0,0,0,1,3,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1494,1448,Year 2 Spring,185,1515,ENG 1,19,0,0,0,0,1,26.0,1.15384615384615,14.0,0,0,0,0,0,0,0,0,3.2,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1495,1452,Year 2 Spring,195,1658,ENG 1,19,1,0,0,0,1,0.0,,7.0,0,1,0,0,0,0,0,0,3.3,0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0
1496,1456,Year 2 Spring,199,1612,ENG 1,20,1,0,0,0,0,26.5,3.43396226415094,12.0,0,0,0,1,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1
1498,1461,Year 2 Spring,200,4550,ENG 1,21,0,0,0,0,0,34.5,3.42028985507246,13.0,0,0,0,1,0,0,1,3,2.8,1,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
1499,1464,Year 2 Spring,186,4550,ENG 1,19,0,0,0,0,1,24.0,3.125,15.0,0,0,0,0,0,0,1,3,3.0,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1500,1471,Year 2 Spring,197,1833,ENG 1,20,0,0,0,0,0,27.5,3.89090909090909,12.0,0,0,0,1,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0
1501,1485,Year 2 Spring,170,1515,ENG 1,23,1,1,0,0,0,39.0,3.15384615384615,13.0,0,0,0,0,0,0,1,4,3.3,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1502,1487,Year 2 Spring,209,1953,ENG 1,18,1,0,0,0,1,14.0,2.71428571428571,8.0,0,0,0,0,0,0,1,3,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1503,1488,Year 2 Spring,178,2034,ENG 1,19,0,0,0,0,0,10.0,3.6,12.0,0,0,0,0,0,0,1,4,3.27,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1504,1491,Year 2 Spring,201,4776,ENG 1,21,0,0,0,0,0,19.0,2.84210526315789,7.0,0,0,0,0,0,0,1,2,3.29,1,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
1505,1492,Year 2 Spring,169,9589,ENG 1,18,0,0,0,0,1,8.5,2.82352941176471,7.0,0,0,0,0,0,0,1,2,3.2,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
1506,1494,Year 2 Spring,185,1515,ENG 1,18,1,0,0,0,0,23.5,2.8936170212766,9.0,0,0,0,1,0,1,0,0,,0,9.0,13.0872222222222,1.0,1.0,0,1,0,1,0,0,0,1
1507,1495,Year 2 Spring,176,2156,ENG 1,19,0,0,0,1,1,19.5,2.56410256410256,11.5,0,0,0,0,0,0,1,4,3.8,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
1508,1499,Year 2 Spring,192,1658,ENG 1,24,0,0,0,0,1,3.5,3.14285714285714,4.0,0,0,0,0,0,0,1,2,2.9,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
1510,1501,Year 2 Spring,198,2357,ENG 1,40,1,0,0,0,1,16.0,4.0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
1511,1504,Year 2 Spring,173,9102,ENG 1,25,0,0,0,0,1,5.0,2.0,3.0,0,0,0,0,0,0,0,0,3.3,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1512,1505,Year 2 Spring,175,9935,ENG 1,30,1,0,0,0,1,15.5,4.0,10.0,0,0,0,0,0,1,0,0,,0,24.0,24.5108333333333,1.0,1.0,0,1,1,0,0,0,0,1
1513,1507,Year 2 Spring,172,5224,ENG 1,19,0,0,0,0,0,26.5,1.9622641509434,3.0,0,0,0,0,0,0,0,0,2.43,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1514,1513,Year 2 Spring,202,9569,ENG 1,18,1,0,0,0,1,9.0,2.0,13.0,0,0,0,0,0,0,0,0,3.0,1,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1516,1522,Year 2 Spring,209,1953,ENG 1,19,0,0,0,0,0,15.0,1.66666666666667,0.0,0,0,0,0,0,0,0,0,2.5,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
1517,1531,Year 2 Spring,210,1210,ENG 1,19,0,0,0,0,1,13.0,2.30769230769231,13.0,0,0,0,0,0,0,1,4,2.82,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1518,1532,Year 2 Spring,210,1210,ENG 1,18,0,0,0,0,1,16.0,1.8125,13.0,0,0,0,0,0,0,1,4,2.1,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
1519,1537,Year 2 Spring,180,9412,ENG 1,19,0,0,0,0,1,12.0,1.91666666666667,13.0,0,0,0,0,0,0,1,4,2.6,0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
1520,1538,Year 2 Spring,180,9412,ENG 1,19,1,0,0,0,0,8.0,1.625,12.0,0,0,0,0,0,0,0,0,2.6,0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
1521,1539,Year 2 Spring,174,9014,ENG 1,18,0,0,0,0,0,20.0,3.45,10.0,0,0,0,0,0,1,1,3,2.8,0,21.0,21.2469444444444,0.0,0.0,1,1,0,1,0,0,1,0
1522,1543,Year 2 Spring,209,1953,ENG 1,18,0,0,0,0,0,14.0,3.42857142857143,14.0,0,0,0,0,0,0,1,4,3.35,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1523,1546,Year 2 Spring,185,1515,ENG 1,18,0,0,0,0,0,18.0,2.94444444444444,11.0,0,0,0,0,0,0,1,2,2.64,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1524,1550,Year 2 Spring,205,9935,ENG 1,18,1,0,0,0,1,11.0,2.27272727272727,9.5,0,0,0,0,0,1,0,0,2.59,0,18.0,18.0366666666667,2.0,0.0,1,1,1,0,0,1,0,0
1525,1554,Year 2 Spring,193,1900,ENG 1,18,1,0,0,0,0,16.0,2.1875,10.0,0,0,0,0,0,0,1,3,2.97,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
1526,1560,Year 2 Spring,177,2292,ENG 1,19,1,0,0,0,1,11.0,1.0,11.0,0,0,0,0,0,1,0,0,2.94,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1527,1563,Year 2 Spring,180,9412,ENG 1,18,0,0,0,0,1,19.0,3.73684210526316,7.0,0,0,0,0,0,0,1,4,3.404,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1528,1567,Year 2 Spring,208,2351,ENG 1,19,0,0,0,0,1,11.5,1.91304347826087,15.0,0,0,0,0,0,0,1,3,2.57,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1529,1568,Year 2 Spring,171,9589,ENG 1,18,1,0,0,0,0,13.0,3.38461538461538,15.0,0,0,0,0,1,0,1,4,3.43,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
1530,1572,Year 2 Spring,183,8483,ENG 1,19,0,0,0,0,0,13.5,4.0,12.0,0,0,0,0,0,0,1,4,3.65,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1531,1573,Year 2 Spring,171,9589,ENG 1,18,0,0,0,1,0,8.5,2.70588235294118,4.0,0,0,0,0,0,0,1,2,2.9,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1532,1577,Year 2 Spring,175,9935,ENG 1,18,1,0,0,0,0,13.0,1.76923076923077,13.0,0,0,0,0,0,0,1,2,2.8,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
1533,1590,Year 2 Spring,170,1515,ENG 1,19,0,0,0,1,0,10.0,3.8,0.0,0,0,0,0,0,1,0,1,3.03,0,20.0,7.57916666666666,9.0,1.0,1,1,1,0,0,0,0,1
1534,1593,Year 2 Spring,182,1515,ENG 1,18,1,0,0,0,0,14.0,2.64285714285714,15.0,0,0,0,0,0,1,1,3,2.6,0,29.0,24.0238888888889,3.0,0.0,1,1,1,0,0,0,0,1
1535,1596,Year 2 Spring,204,8975,ENG 1,26,1,0,0,0,1,9.0,2.88888888888889,16.0,0,0,0,0,0,1,1,3,2.98,0,56.0,69.0394444444445,5.0,0.0,1,1,0,1,0,1,0,0
1536,1597,Year 2 Spring,199,1612,ENG 1,31,1,0,0,0,0,18.0,2.66666666666667,4.0,0,0,0,0,0,0,1,3,4.0,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
1537,1599,Year 2 Spring,190,1900,ENG 1,19,0,0,0,0,1,14.0,3.0,15.0,0,0,0,0,0,1,1,4,2.7,0,34.0,24.0075,0.0,0.0,1,1,1,0,0,0,0,1
1538,1601,Year 2 Spring,211,1953,ENG 1,18,1,0,0,0,1,3.0,4.0,15.0,0,0,0,0,0,1,1,4,3.0,0,29.0,25.6488888888889,24.0,0.0,1,1,1,0,0,0,0,1
1539,1603,Year 2 Spring,180,9412,ENG 1,19,0,0,0,0,0,9.0,3.66666666666667,8.0,0,0,0,0,0,1,1,4,3.8,0,3.0,1.36138888888889,1.0,1.0,1,1,1,0,1,0,0,0
1540,1617,Year 2 Spring,195,1658,ENG 1,18,0,0,0,0,0,10.0,3.2,15.0,0,0,0,0,0,0,1,3,3.27,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
1541,1618,Year 2 Spring,210,1210,ENG 1,19,0,0,0,0,0,0.0,,0.0,0,1,0,0,0,0,0,0,3.4,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1
1542,1633,Year 2 Spring,183,8483,ENG 1,18,0,0,0,0,1,17.0,3.11764705882353,0.0,0,0,0,0,0,0,0,0,3.3,0,0.0,0.0,1.0,0.0,1,1,1,0,0,0,0,1
1543,1636,Year 2 Spring,190,1900,ENG 1,18,0,0,0,1,0,14.0,2.78571428571429,15.0,0,0,0,0,0,0,1,4,3.1,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1544,1641,Year 2 Spring,199,1612,ENG 1,20,0,0,0,0,1,9.0,4.0,14.0,0,0,0,0,0,0,1,3,3.89,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1545,1644,Year 2 Spring,189,1649,ENG 1,18,1,0,1,0,1,18.0,2.83333333333333,13.0,0,0,0,0,0,0,1,2,3.0,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1546,1648,Year 2 Spring,183,8483,ENG 1,18,0,0,0,0,1,10.0,2.5,11.0,0,0,0,0,0,1,1,3,2.24,0,20.0,23.0183333333333,5.0,0.0,1,1,0,1,1,0,0,0
1548,1652,Year 2 Spring,175,9935,ENG 1,18,0,0,0,0,0,20.0,3.5,14.0,0,0,0,0,0,0,0,0,3.2,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
1549,1653,Year 2 Spring,209,1953,ENG 1,18,0,0,0,0,0,9.0,4.0,5.5,0,0,0,0,0,0,0,0,4.0,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
1551,1663,Year 2 Spring,174,9014,ENG 1,19,0,0,0,0,0,18.0,4.0,19.0,0,0,0,0,1,0,1,4,4.0,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
1552,1665,Year 2 Spring,222,1660,ENG 1,19,0,0,0,0,0,13.0,0.769230769230769,13.0,0,0,0,0,0,0,1,3,3.6,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1553,1666,Year 2 Spring,176,2156,ENG 1,18,1,0,0,0,1,14.0,1.92857142857143,12.0,0,0,0,0,0,0,1,3,2.98,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1554,1667,Year 2 Spring,173,9102,ENG 1,18,0,0,0,0,0,13.0,3.23076923076923,15.0,0,0,0,0,0,0,1,2,2.5,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
1556,1680,Year 2 Spring,209,1953,ENG 1,18,0,0,0,0,1,12.0,3.25,13.0,0,0,0,0,0,0,1,3,2.9,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
1557,1685,Year 2 Spring,171,9589,ENG 1,18,0,0,0,0,0,14.0,2.85714285714286,15.0,0,0,0,0,0,0,1,3,3.4,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
1558,1692,Year 2 Spring,169,9589,ENG 1,18,1,0,0,0,1,15.0,3.66666666666667,17.0,0,0,0,0,0,0,1,4,3.85,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
1559,1696,Year 2 Spring,210,1210,ENG 1,18,1,0,0,0,0,10.0,3.5,7.0,0,0,0,0,0,0,1,3,2.1,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
1560,1700,Year 2 Spring,177,2292,ENG 1,18,1,0,0,0,1,14.0,3.07142857142857,11.0,0,0,0,0,0,0,1,4,3.46,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
